"Correct_Village","DW","month","year","round","Dogs"
"newala_chihangu_mtongwelejuu","newala_chihangu",68,2015,4,3
"newala_chilangala_chilangala","newala_chilangala",68,2015,4,25
"newala_chilangala_mikumbi","newala_chilangala",68,2015,4,12
"newala_chilangala_miyuyu","newala_chilangala",68,2015,4,4
"newala_chilangala_mkongi","newala_chilangala",68,2015,4,8
"newala_chilangala_mkudumba","newala_chilangala",68,2015,4,9
"newala_chilangala_namdimba","newala_chilangala",68,2015,4,7
"newala_chilangala_navanga","newala_chilangala",68,2015,4,8
"newala_chitekete_chitekete","newala_chitekete",68,2015,4,1
"newala_chitekete_mchangani","newala_chitekete",68,2015,4,3
"newala_chitekete_nambudi","newala_chitekete",68,2015,4,4
"newala_chiwonga_chiwonga","newala_chiwonga",68,2015,4,2
"newala_chiwonga_pachanne","newala_chiwonga",68,2015,4,3
"newala_kitangari_kitangarihospitali","newala_kitangari",68,2015,4,6
"newala_luchindu_chitandi","newala_luchindu",68,2015,4,19
"newala_luchindu_lingana","newala_luchindu",68,2015,4,13
"newala_luchindu_luchingu","newala_luchindu",68,2015,4,7
"newala_luchindu_nangwala","newala_luchindu",68,2015,4,117
"newala_makote_mahumbika","newala_makote",68,2015,4,5
"newala_makote_makondeko","newala_makote",68,2015,4,3
"newala_makote_makote","newala_makote",68,2015,4,2
"newala_makukwe_mmongo","newala_makukwe",68,2015,4,2
"newala_malatu_malatushuleni","newala_malatu",68,2015,4,13
"newala_malatu_mnolela","newala_malatu",68,2015,4,15
"newala_maputi_maputi","newala_maputi",68,2015,4,8
"newala_mcholii_chiunjira","newala_mcholii",68,2015,4,9
"newala_mcholii_mcholigodauni","newala_mcholii",68,2015,4,3
"newala_mcholii_pachoto","newala_mcholii",68,2015,4,1
"newala_mcholiii_lidumbeshule","newala_mcholiii",68,2015,4,2
"newala_mcholiii_msilili","newala_mcholiii",68,2015,4,1
"newala_mdimbampelempele_chitenda","newala_mdimbampelempele",68,2015,4,2
"newala_mdimbampelempele_mdimbampelempele","newala_mdimbampelempele",68,2015,4,2
"newala_mdimbampelempele_minjale","newala_mdimbampelempele",68,2015,4,5
"newala_mdimbampelempele_ngalu","newala_mdimbampelempele",68,2015,4,3
"newala_mkomaii_chikalule","newala_mkomaii",68,2015,4,3
"newala_mkomaii_lihanga","newala_mkomaii",68,2015,4,4
"newala_mkomaii_lochinu","newala_mkomaii",68,2015,4,10
"newala_mkomaii_mkomaii","newala_mkomaii",68,2015,4,16
"newala_mkomaii_nangudyane","newala_mkomaii",68,2015,4,8
"newala_mkunya_chihanga","newala_mkunya",68,2015,4,2
"newala_mkunya_kiuta","newala_mkunya",68,2015,4,8
"newala_mkunya_mkunya","newala_mkunya",68,2015,4,5
"newala_mkunya_rahaleo","newala_mkunya",68,2015,4,2
"newala_mkwedu_mkwedu","newala_mkwedu",68,2015,4,2
"newala_mkwedu_mnyambachi","newala_mkwedu",68,2015,4,1
"newala_mnekachi_mkomai","newala_mnekachi",68,2015,4,14
"newala_mnekachi_nambunga","newala_mnekachi",68,2015,4,3
"newala_mnyambe_hengapano","newala_mnyambe",68,2015,4,16
"newala_mnyambe_mnima","newala_mnyambe",68,2015,4,75
"newala_mnyambe_mnyambe","newala_mnyambe",68,2015,4,83
"newala_mtonya_julia","newala_mtonya",68,2015,4,6
"newala_mtonya_majengo","newala_mtonya",68,2015,4,12
"newala_mtonya_moneka","newala_mtonya",68,2015,4,10
"newala_mtonya_mwanona","newala_mtonya",68,2015,4,3
"newala_mtopwa_chilondolo","newala_mtopwa",68,2015,4,1
"newala_mtopwa_mnyeu","newala_mtopwa",68,2015,4,6
"newala_mtunguru_mkwaya","newala_mtunguru",68,2015,4,16
"newala_nambali_chilende","newala_nambali",68,2015,4,15
"newala_nambali_mahoha","newala_nambali",68,2015,4,6
"newala_nambali_nambalia","newala_nambali",68,2015,4,6
"newala_nambali_nambalib","newala_nambali",68,2015,4,2
"newala_namiyonga_londo","newala_namiyonga",68,2015,4,1
"newala_namiyonga_magombo","newala_namiyonga",68,2015,4,1
"newala_namiyonga_mandunda","newala_namiyonga",68,2015,4,2
"newala_namiyonga_nakachela","newala_namiyonga",68,2015,4,2
"newala_namiyonga_namiyonga","newala_namiyonga",68,2015,4,13
"newala_nandwahi_nandwahi","newala_nandwahi",68,2015,4,2
"newala_nanguruwe_mapili","newala_nanguruwe",68,2015,4,3
"newala_nanguruwe_mtawe","newala_nanguruwe",68,2015,4,7
"newala_nanguruwe_nanguruwe","newala_nanguruwe",68,2015,4,43
"newala_nanguruwe_samora","newala_nanguruwe",68,2015,4,4
"tandahimba_chaume_liponde","tandahimba_chaume",68,2015,4,3
"tandahimba_chaume_luheya","tandahimba_chaume",68,2015,4,6
"tandahimba_chaume_mkwedu","tandahimba_chaume",68,2015,4,13
"tandahimba_chaume_mwerushuleni","tandahimba_chaume",68,2015,4,1
"tandahimba_chaume_sokoine","tandahimba_chaume",68,2015,4,1
"tandahimba_chikongola_lubangala","tandahimba_chikongola",68,2015,4,2
"tandahimba_chikongola_mahuta","tandahimba_chikongola",68,2015,4,1
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",68,2015,4,32
"tandahimba_chingungwe_chingungwe","tandahimba_chingungwe",68,2015,4,2
"tandahimba_chingungwe_kiule","tandahimba_chingungwe",68,2015,4,2
"tandahimba_chingungwe_kuchele","tandahimba_chingungwe",68,2015,4,2
"tandahimba_chingungwe_mkupete","tandahimba_chingungwe",68,2015,4,2
"tandahimba_chingungwe_mtenda","tandahimba_chingungwe",68,2015,4,3
"tandahimba_chingungwe_salama","tandahimba_chingungwe",68,2015,4,4
"tandahimba_dinduma_mitene","tandahimba_dinduma",68,2015,4,6
"tandahimba_dinduma_nanyuwila","tandahimba_dinduma",68,2015,4,9
"tandahimba_kitama_kitamamjini","tandahimba_kitama",68,2015,4,3
"tandahimba_kitama_kitamashuleni","tandahimba_kitama",68,2015,4,20
"tandahimba_kitama_mitondia","tandahimba_kitama",68,2015,4,12
"tandahimba_kitama_mitondib","tandahimba_kitama",68,2015,4,30
"tandahimba_kitama_mwengeb","tandahimba_kitama",68,2015,4,13
"tandahimba_litehu_libobe","tandahimba_litehu",68,2015,4,2
"tandahimba_litehu_litehu","tandahimba_litehu",68,2015,4,17
"tandahimba_litehu_mabeti","tandahimba_litehu",68,2015,4,16
"tandahimba_litehu_mmeda","tandahimba_litehu",68,2015,4,3
"tandahimba_luagala_kigamboni","tandahimba_luagala",68,2015,4,7
"tandahimba_luagala_luagala","tandahimba_luagala",68,2015,4,21
"tandahimba_luagala_michinji","tandahimba_luagala",68,2015,4,22
"tandahimba_luagala_mkolachini","tandahimba_luagala",68,2015,4,9
"tandahimba_lukokoda_lukokoda","tandahimba_lukokoda",68,2015,4,6
"tandahimba_lyenje_mahona","tandahimba_lyenje",68,2015,4,3
"tandahimba_lyenje_mwembemmoja","tandahimba_lyenje",68,2015,4,24
"tandahimba_lyenje_umoja","tandahimba_lyenje",68,2015,4,1
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",68,2015,4,1
"tandahimba_maundo_chiumo","tandahimba_maundo",68,2015,4,8
"tandahimba_maundo_kunandundu","tandahimba_maundo",68,2015,4,23
"tandahimba_maundo_maundo","tandahimba_maundo",68,2015,4,9
"tandahimba_maundo_namahonga","tandahimba_maundo",68,2015,4,12
"tandahimba_mchichira_mchichira","tandahimba_mchichira",68,2015,4,6
"tandahimba_mchichira_mnarani","tandahimba_mchichira",68,2015,4,6
"tandahimba_mchichira_pachani","tandahimba_mchichira",68,2015,4,9
"tandahimba_mdimbamnyoma_mnyoma","tandahimba_mdimbamnyoma",68,2015,4,9
"tandahimba_mdimbamnyoma_mtegu","tandahimba_mdimbamnyoma",68,2015,4,5
"tandahimba_mdimbamnyoma_tukuru","tandahimba_mdimbamnyoma",68,2015,4,5
"tandahimba_mdumbwe_majengo","tandahimba_mdumbwe",68,2015,4,1
"tandahimba_mdumbwe_mambamba","tandahimba_mdumbwe",68,2015,4,5
"tandahimba_mdumbwe_mfyatula","tandahimba_mdumbwe",68,2015,4,3
"tandahimba_mdumbwe_mndumbwe","tandahimba_mdumbwe",68,2015,4,8
"tandahimba_mdumbwe_mtandavala","tandahimba_mdumbwe",68,2015,4,8
"tandahimba_michenjele_michenjele","tandahimba_michenjele",68,2015,4,6
"tandahimba_michenjele_mmalala","tandahimba_michenjele",68,2015,4,1
"tandahimba_michenjele_mpunda","tandahimba_michenjele",68,2015,4,24
"tandahimba_michenjele_ngongo","tandahimba_michenjele",68,2015,4,6
"tandahimba_michenjele_shangani","tandahimba_michenjele",68,2015,4,13
"tandahimba_mihambwe_kisagani","tandahimba_mihambwe",68,2015,4,3
"tandahimba_mihambwe_lembela","tandahimba_mihambwe",68,2015,4,10
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",68,2015,4,19
"tandahimba_mihambwe_mkaha","tandahimba_mihambwe",68,2015,4,2
"tandahimba_mihambwe_ruvuma","tandahimba_mihambwe",68,2015,4,1
"tandahimba_milingodi_milingodi","tandahimba_milingodi",68,2015,4,17
"tandahimba_milingodi_mtinginda","tandahimba_milingodi",68,2015,4,2
"tandahimba_milingodi_namkomolela","tandahimba_milingodi",68,2015,4,9
"tandahimba_miuta_miuta","tandahimba_miuta",68,2015,4,4
"tandahimba_miuta_namedi","tandahimba_miuta",68,2015,4,4
"tandahimba_miuta_ngongolo","tandahimba_miuta",68,2015,4,15
"tandahimba_mkonjowano_chimbuko","tandahimba_mkonjowano",68,2015,4,1
"tandahimba_mkonjowano_mkula","tandahimba_mkonjowano",68,2015,4,13
"tandahimba_mkonjowano_ulodaleo","tandahimba_mkonjowano",68,2015,4,22
"tandahimba_mkoreha_mchangani","tandahimba_mkoreha",68,2015,4,1
"tandahimba_mkundi_dinembo","tandahimba_mkundi",68,2015,4,6
"tandahimba_mkundi_lipalweii","tandahimba_mkundi",68,2015,4,6
"tandahimba_mkwiti_kidoo","tandahimba_mkwiti",68,2015,4,11
"tandahimba_mkwiti_likolombe","tandahimba_mkwiti",68,2015,4,3
"tandahimba_mkwiti_mkwitichini","tandahimba_mkwiti",68,2015,4,15
"tandahimba_mkwiti_mkwitijuu","tandahimba_mkwiti",68,2015,4,9
"tandahimba_mnyawa_jangwani","tandahimba_mnyawa",68,2015,4,7
"tandahimba_mnyawa_maheha","tandahimba_mnyawa",68,2015,4,5
"tandahimba_mnyawa_mnyawa","tandahimba_mnyawa",68,2015,4,15
"tandahimba_mnyawa_mundamkulu","tandahimba_mnyawa",68,2015,4,3
"tandahimba_mnyawa_umoja","tandahimba_mnyawa",68,2015,4,1
"tandahimba_nambahu_mivanga","tandahimba_nambahu",68,2015,4,12
"tandahimba_nambahu_muungano","tandahimba_nambahu",68,2015,4,4
"tandahimba_nambahu_nachunyu","tandahimba_nambahu",68,2015,4,4
"tandahimba_namikupa_pemba","tandahimba_namikupa",68,2015,4,4
"tandahimba_nanhyanga_miule","tandahimba_nanhyanga",68,2015,4,4
"tandahimba_nanhyanga_mnauke","tandahimba_nanhyanga",68,2015,4,7
"tandahimba_nanhyanga_nanhyangac","tandahimba_nanhyanga",68,2015,4,3
"tandahimba_nanhyanga_nanyangaa","tandahimba_nanhyanga",68,2015,4,4
"tandahimba_nanhyanga_nanyangab","tandahimba_nanhyanga",68,2015,4,3
"tandahimba_naputa_namdwani","tandahimba_naputa",68,2015,4,2
"tandahimba_naputa_naputashuleni","tandahimba_naputa",68,2015,4,2
"tandahimba_ngunja_mkuti","tandahimba_ngunja",68,2015,4,10
"tandahimba_ngunja_namindondichini","tandahimba_ngunja",68,2015,4,20
"tandahimba_ngunja_namindondijuu","tandahimba_ngunja",68,2015,4,11
"tandahimba_ngunja_nanjanga","tandahimba_ngunja",68,2015,4,3
"tandahimba_ngunja_nannala","tandahimba_ngunja",68,2015,4,8
"tandahimba_ngunja_ngunja","tandahimba_ngunja",68,2015,4,20
"tandahimba_tandahimba_madaba","tandahimba_tandahimba",68,2015,4,12
"tandahimba_tandahimba_malopokelo","tandahimba_tandahimba",68,2015,4,1
"tandahimba_tandahimba_matogoro","tandahimba_tandahimba",68,2015,4,10
"tandahimba_tandahimba_mbalala","tandahimba_tandahimba",68,2015,4,3
"tandahimba_tandahimba_tandahimba","tandahimba_tandahimba",68,2015,4,10
"kilwa_chumo_chumo","kilwa_chumo",69,2015,4,18
"kilwa_chumo_hongwe","kilwa_chumo",69,2015,4,10
"kilwa_chumo_ingirito","kilwa_chumo",69,2015,4,23
"kilwa_chumo_kinywanyubugo","kilwa_chumo",69,2015,4,10
"kilwa_chumo_nahama","kilwa_chumo",69,2015,4,14
"kilwa_chumo_namayuni","kilwa_chumo",69,2015,4,9
"kilwa_chumo_ngorongoro","kilwa_chumo",69,2015,4,12
"kilwa_kandawale_kandawale","kilwa_kandawale",69,2015,4,37
"kilwa_kandawale_mtumbeimpopera","kilwa_kandawale",69,2015,4,33
"kilwa_kandawale_namatewa","kilwa_kandawale",69,2015,4,18
"kilwa_kandawale_ngarambi","kilwa_kandawale",69,2015,4,26
"kilwa_kibata_hanga","kilwa_kibata",69,2015,4,29
"kilwa_kibata_kibata","kilwa_kibata",69,2015,4,43
"kilwa_kibata_mtende","kilwa_kibata",69,2015,4,55
"kilwa_kibata_mwengei","kilwa_kibata",69,2015,4,17
"kilwa_kikole_kikole","kilwa_kikole",69,2015,4,7
"kilwa_kikole_kisangi","kilwa_kikole",69,2015,4,8
"kilwa_kikole_migeregere","kilwa_kikole",69,2015,4,7
"kilwa_kikole_ruhatwe","kilwa_kikole",69,2015,4,16
"kilwa_kinjumbi_kinjumbi","kilwa_kinjumbi",69,2015,4,15
"kilwa_kinjumbi_marendego","kilwa_kinjumbi",69,2015,4,53
"kilwa_kinjumbi_miumbu","kilwa_kinjumbi",69,2015,4,23
"kilwa_kinjumbi_mtyalambu","kilwa_kinjumbi",69,2015,4,17
"kilwa_kinjumbi_pungutini","kilwa_kinjumbi",69,2015,4,28
"kilwa_kinjumbi_somangandumbo","kilwa_kinjumbi",69,2015,4,57
"kilwa_kinjumbi_somangasimu","kilwa_kinjumbi",69,2015,4,22
"kilwa_kipatimu_darajani","kilwa_kipatimu",69,2015,4,26
"kilwa_kipatimu_kipatimu","kilwa_kipatimu",69,2015,4,29
"kilwa_kipatimu_mkarango","kilwa_kipatimu",69,2015,4,37
"kilwa_kipatimu_mtondokimwaga","kilwa_kipatimu",69,2015,4,19
"kilwa_kipatimu_nandete","kilwa_kipatimu",69,2015,4,29
"kilwa_kiranjeranje_kiranjeranje","kilwa_kiranjeranje",69,2015,4,158
"kilwa_kiranjeranje_kiswele","kilwa_kiranjeranje",69,2015,4,13
"kilwa_kiranjeranje_makangaga","kilwa_kiranjeranje",69,2015,4,69
"kilwa_kiranjeranje_mbwemkuru","kilwa_kiranjeranje",69,2015,4,172
"kilwa_kiranjeranje_mirumba","kilwa_kiranjeranje",69,2015,4,15
"kilwa_kiranjeranje_mtandi","kilwa_kiranjeranje",69,2015,4,42
"kilwa_kivinjesingino_magengeni","kilwa_kivinjesingino",69,2015,4,16
"kilwa_kivinjesingino_matandu","kilwa_kivinjesingino",69,2015,4,54
"kilwa_kivinjesingino_nangurukuru","kilwa_kivinjesingino",69,2015,4,15
"kilwa_kivinjesingino_singino","kilwa_kivinjesingino",69,2015,4,29
"kilwa_lihimalyao_kisongo","kilwa_lihimalyao",69,2015,4,4
"kilwa_lihimalyao_lihimalyaokaskazini","kilwa_lihimalyao",69,2015,4,16
"kilwa_lihimalyao_lihmalyokusini","kilwa_lihimalyao",69,2015,4,9
"kilwa_lihimalyao_rushungi","kilwa_lihimalyao",69,2015,4,14
"kilwa_lihimalyao_ruyaya","kilwa_lihimalyao",69,2015,4,8
"kilwa_likawage_likawage","kilwa_likawage",69,2015,4,6
"kilwa_likawage_liwiti","kilwa_likawage",69,2015,4,5
"kilwa_mandawa_hotelitatu","kilwa_mandawa",69,2015,4,16
"kilwa_mandawa_kiwawa","kilwa_mandawa",69,2015,4,34
"kilwa_mandawa_mandawa","kilwa_mandawa",69,2015,4,35
"kilwa_mandawa_mavuji","kilwa_mandawa",69,2015,4,46
"kilwa_mandawa_mchakama","kilwa_mandawa",69,2015,4,29
"kilwa_mandawa_mkondaji","kilwa_mandawa",69,2015,4,2
"kilwa_masoko_kisiwani","kilwa_masoko",69,2015,4,4
"kilwa_masoko_masoko","kilwa_masoko",69,2015,4,6
"kilwa_masoko_mnazimmo","kilwa_masoko",69,2015,4,4
"kilwa_masoko_mpara","kilwa_masoko",69,2015,4,1
"kilwa_miguruwe_miguruwe","kilwa_miguruwe",69,2015,4,2
"kilwa_miguruwe_nakingombe","kilwa_miguruwe",69,2015,4,18
"kilwa_miguruwe_zingakibaoni","kilwa_miguruwe",69,2015,4,14
"kilwa_mingumbi_chapita","kilwa_mingumbi",69,2015,4,21
"kilwa_mingumbi_kililima","kilwa_mingumbi",69,2015,4,14
"kilwa_mingumbi_mingumbi","kilwa_mingumbi",69,2015,4,12
"kilwa_mingumbi_nambondo","kilwa_mingumbi",69,2015,4,16
"kilwa_mingumbi_nampunga","kilwa_mingumbi",69,2015,4,4
"kilwa_mingumbi_nangambi","kilwa_mingumbi",69,2015,4,14
"kilwa_miteja_miteja","kilwa_miteja",69,2015,4,116
"kilwa_miteja_mtoni","kilwa_miteja",69,2015,4,2
"kilwa_miteja_mtukwao","kilwa_miteja",69,2015,4,4
"kilwa_miteja_tilawandu","kilwa_miteja",69,2015,4,4
"kilwa_mitole_mitole","kilwa_mitole",69,2015,4,24
"kilwa_mitole_ngea","kilwa_mitole",69,2015,4,15
"kilwa_nanjirinji_nakiu","kilwa_nanjirinji",69,2015,4,26
"kilwa_nanjirinji_nanjia","kilwa_nanjirinji",69,2015,4,8
"kilwa_nanjirinji_nanjirib","kilwa_nanjirinji",69,2015,4,10
"kilwa_njinjo_kipindimbi","kilwa_njinjo",69,2015,4,19
"kilwa_njinjo_kisimamkika","kilwa_njinjo",69,2015,4,10
"kilwa_njinjo_njinjo","kilwa_njinjo",69,2015,4,18
"kilwa_pandemikoma_malalani","kilwa_pandemikoma",69,2015,4,13
"kilwa_pandemikoma_mtitimila","kilwa_pandemikoma",69,2015,4,13
"kilwa_pandemikoma_nakimweramikoma","kilwa_pandemikoma",69,2015,4,9
"kilwa_pandemikoma_namwedo","kilwa_pandemikoma",69,2015,4,4
"kilwa_pandemikoma_nangookiwala","kilwa_pandemikoma",69,2015,4,8
"kilwa_pandemikoma_pandeploti","kilwa_pandemikoma",69,2015,4,16
"kilwa_tingi_mtandango","kilwa_tingi",69,2015,4,20
"kilwa_tingi_njianne","kilwa_tingi",69,2015,4,12
"kilwa_tingi_tingi","kilwa_tingi",69,2015,4,18
"lindirural_chiponda_chiodyaa","lindirural_chiponda",69,2015,4,9
"lindirural_chiponda_chiodyab","lindirural_chiponda",69,2015,4,10
"lindirural_chiponda_chiponda","lindirural_chiponda",69,2015,4,14
"lindirural_chiponda_mwangu","lindirural_chiponda",69,2015,4,15
"lindirural_chiponda_namihanga","lindirural_chiponda",69,2015,4,12
"lindirural_chiponda_ntauna","lindirural_chiponda",69,2015,4,26
"lindirural_kilangala_kilangalaa","lindirural_kilangala",69,2015,4,10
"lindirural_kilangala_kilangalab","lindirural_kilangala",69,2015,4,21
"lindirural_kilangala_mtumbikile","lindirural_kilangala",69,2015,4,2
"lindirural_kilolambwani_dimba","lindirural_kilolambwani",69,2015,4,22
"lindirural_kilolambwani_kijiweni","lindirural_kilolambwani",69,2015,4,6
"lindirural_kilolambwani_kilolambwani","lindirural_kilolambwani",69,2015,4,4
"lindirural_kilolambwani_mnangole","lindirural_kilolambwani",69,2015,4,9
"lindirural_kilolambwani_mvulenia","lindirural_kilolambwani",69,2015,4,4
"lindirural_kilolambwani_mvulenib","lindirural_kilolambwani",69,2015,4,1
"lindirural_kitomanga_kitomanga","lindirural_kitomanga",69,2015,4,70
"lindirural_kitomanga_mkwajuni","lindirural_kitomanga",69,2015,4,79
"lindirural_kiwalala_kiwalala","lindirural_kiwalala",69,2015,4,10
"lindirural_kiwalala_mahumbika","lindirural_kiwalala",69,2015,4,12
"lindirural_kiwalala_mandawa","lindirural_kiwalala",69,2015,4,11
"lindirural_kiwalala_mmangawanga","lindirural_kiwalala",69,2015,4,12
"lindirural_kiwalala_mpembe","lindirural_kiwalala",69,2015,4,14
"lindirural_kiwalala_narunyu","lindirural_kiwalala",69,2015,4,11
"lindirural_kiwalala_ruo","lindirural_kiwalala",69,2015,4,10
"lindirural_kiwawa_kiwawa","lindirural_kiwawa",69,2015,4,40
"lindirural_kiwawa_mputwa","lindirural_kiwawa",69,2015,4,9
"lindirural_longa_longa","lindirural_longa",69,2015,4,19
"lindirural_longa_narwadi","lindirural_longa",69,2015,4,9
"lindirural_longa_tulieni","lindirural_longa",69,2015,4,5
"lindirural_majengo_majengoa","lindirural_majengo",69,2015,4,12
"lindirural_majengo_majengob","lindirural_majengo",69,2015,4,14
"lindirural_majengo_masasi","lindirural_majengo",69,2015,4,5
"lindirural_majengo_mbalala","lindirural_majengo",69,2015,4,6
"lindirural_majengo_nangaka","lindirural_majengo",69,2015,4,8
"lindirural_mandwanga_lindwandwali","lindirural_mandwanga",69,2015,4,2
"lindirural_mandwanga_malungo","lindirural_mandwanga",69,2015,4,12
"lindirural_mandwanga_mandwanga","lindirural_mandwanga",69,2015,4,5
"lindirural_mandwanga_mikongi","lindirural_mandwanga",69,2015,4,1
"lindirural_matimba_kikomolela","lindirural_matimba",69,2015,4,10
"lindirural_matimba_komolo","lindirural_matimba",69,2015,4,5
"lindirural_matimba_likwaya","lindirural_matimba",69,2015,4,10
"lindirural_matimba_matimba","lindirural_matimba",69,2015,4,4
"lindirural_matimba_moka","lindirural_matimba",69,2015,4,9
"lindirural_mchinga_mchanganii","lindirural_mchinga",69,2015,4,15
"lindirural_mchinga_mchingaii","lindirural_mchinga",69,2015,4,13
"lindirural_milola_legezamwendo","lindirural_milola",69,2015,4,12
"lindirural_milola_milolaa","lindirural_milola",69,2015,4,30
"lindirural_milola_milolab","lindirural_milola",69,2015,4,18
"lindirural_milola_milolamagharibi","lindirural_milola",69,2015,4,3
"lindirural_milola_mkangaulani","lindirural_milola",69,2015,4,26
"lindirural_milola_namtamba","lindirural_milola",69,2015,4,4
"lindirural_milola_ruchemi","lindirural_milola",69,2015,4,10
"lindirural_mipingo_lihimilo","lindirural_mipingo",69,2015,4,12
"lindirural_mipingo_matapwa","lindirural_mipingo",69,2015,4,15
"lindirural_mipingo_mipingo","lindirural_mipingo",69,2015,4,22
"lindirural_mipingo_mnyangara","lindirural_mipingo",69,2015,4,24
"lindirural_mipingo_namkongo","lindirural_mipingo",69,2015,4,20
"lindirural_mnara_chikombe","lindirural_mnara",69,2015,4,13
"lindirural_mnara_liganga","lindirural_mnara",69,2015,4,27
"lindirural_mnara_mkangaii","lindirural_mnara",69,2015,4,24
"lindirural_mnara_mnara","lindirural_mnara",69,2015,4,16
"lindirural_mnara_mtakuja","lindirural_mnara",69,2015,4,7
"lindirural_mnara_ntene","lindirural_mnara",69,2015,4,11
"lindirural_mnara_nteneb","lindirural_mnara",69,2015,4,8
"lindirural_mnolela_mnolela","lindirural_mnolela",69,2015,4,15
"lindirural_mnolela_namunda","lindirural_mnolela",69,2015,4,14
"lindirural_mnolela_ruhokwe","lindirural_mnolela",69,2015,4,15
"lindirural_mnolela_simana","lindirural_mnolela",69,2015,4,9
"lindirural_mnolela_zingatia","lindirural_mnolela",69,2015,4,2
"lindirural_mtama_makonde","lindirural_mtama",69,2015,4,2
"lindirural_mtama_mihogoni","lindirural_mtama",69,2015,4,6
"lindirural_mtama_mpenda","lindirural_mtama",69,2015,4,2
"lindirural_mtama_mvuleni","lindirural_mtama",69,2015,4,5
"lindirural_mtua_kilimahewaa","lindirural_mtua",69,2015,4,6
"lindirural_mtua_kilimahewab","lindirural_mtua",69,2015,4,3
"lindirural_mtumbya_kilimanjaro","lindirural_mtumbya",69,2015,4,9
"lindirural_mtumbya_mtumbya","lindirural_mtumbya",69,2015,4,43
"lindirural_nachunyu_mmumbu","lindirural_nachunyu",69,2015,4,7
"lindirural_nachunyu_nachunyu","lindirural_nachunyu",69,2015,4,24
"lindirural_nahukahuka_linoha","lindirural_nahukahuka",69,2015,4,4
"lindirural_nahukahuka_lipome","lindirural_nahukahuka",69,2015,4,10
"lindirural_nahukahuka_mbawala","lindirural_nahukahuka",69,2015,4,4
"lindirural_nahukahuka_nahukahuka","lindirural_nahukahuka",69,2015,4,20
"lindirural_nahukahuka_nahukahukab","lindirural_nahukahuka",69,2015,4,1
"lindirural_namangale_chiwelele","lindirural_namangale",69,2015,4,6
"lindirural_namangale_namangale","lindirural_namangale",69,2015,4,64
"lindirural_namangale_namangaleb","lindirural_namangale",69,2015,4,21
"lindirural_namupa_mihima","lindirural_namupa",69,2015,4,25
"lindirural_namupa_mndawa","lindirural_namupa",69,2015,4,4
"lindirural_namupa_muunganoii","lindirural_namupa",69,2015,4,22
"lindirural_namupa_namupa","lindirural_namupa",69,2015,4,24
