"DWV","DW","round","Dogs.with.collars","Dogs.without.collars","month_vax","year_vax","Dogs_vax"
"ruangwa_malolo_nangumbub","ruangwa_malolo",5,11,3,83,2016,20
"ruangwa_mandarawe_mandarawe","ruangwa_mandarawe",3,0,0,NA,NA,NA
"ruangwa_mandarawe_mandarawe","ruangwa_mandarawe",4,3,8,NA,NA,NA
"ruangwa_mandarawe_mandarawe","ruangwa_mandarawe",5,6,3,83,2016,17
"ruangwa_mandarawe_nachinyimba","ruangwa_mandarawe",3,0,2,54,2014,6
"ruangwa_mandarawe_nachinyimba","ruangwa_mandarawe",4,3,6,69,2015,6
"ruangwa_mandarawe_nachinyimba","ruangwa_mandarawe",5,6,5,83,2016,12
"ruangwa_mandarawe_nandenje","ruangwa_mandarawe",3,2,2,54,2014,10
"ruangwa_mandarawe_nandenje","ruangwa_mandarawe",4,4,7,69,2015,10
"ruangwa_mandawa_chikundi","ruangwa_mandawa",4,0,0,69,2015,21
"ruangwa_mandawa_chikundi","ruangwa_mandawa",5,9,2,83,2016,19
"ruangwa_mandawa_mandawachini","ruangwa_mandawa",3,2,7,54,2014,12
"ruangwa_mandawa_mandawachini","ruangwa_mandawa",4,1,3,69,2015,22
"ruangwa_mandawa_mandawachini","ruangwa_mandawa",5,25,1,83,2016,29
"ruangwa_mandawa_mchichili","ruangwa_mandawa",3,1,2,54,2014,1
"ruangwa_mandawa_mchichili","ruangwa_mandawa",4,3,1,69,2015,15
"ruangwa_mandawa_mchichili","ruangwa_mandawa",5,6,5,83,2016,19
"ruangwa_mandawa_nahanga","ruangwa_mandawa",3,1,3,54,2014,9
"ruangwa_mandawa_nahanga","ruangwa_mandawa",5,16,3,83,2016,23
"ruangwa_matambarale_matambarale","ruangwa_matambarale",4,8,2,69,2015,19
"ruangwa_matambarale_matambarale","ruangwa_matambarale",5,13,3,83,2016,18
"ruangwa_matambarale_matambaralekaskazini","ruangwa_matambarale",3,9,4,54,2014,9
"ruangwa_matambarale_matambaralekaskazini","ruangwa_matambarale",4,7,7,69,2015,11
"ruangwa_matambarale_namkatila","ruangwa_matambarale",3,8,4,NA,NA,NA
"ruangwa_matambarale_namkatila","ruangwa_matambarale",4,29,11,69,2015,29
"ruangwa_matambarale_namkatila","ruangwa_matambarale",5,22,4,83,2016,39
"ruangwa_matambarale_nandandara","ruangwa_matambarale",3,10,9,54,2014,14
"ruangwa_matambarale_nandandara","ruangwa_matambarale",4,30,13,69,2015,43
"ruangwa_matambarale_nandandara","ruangwa_matambarale",5,15,4,83,2016,25
"ruangwa_mbekenyera_chingumbwa","ruangwa_mbekenyera",3,2,8,54,2014,25
"ruangwa_mbekenyera_chingumbwa","ruangwa_mbekenyera",4,21,5,69,2015,19
"ruangwa_mbekenyera_chingumbwa","ruangwa_mbekenyera",5,17,8,83,2016,25
"ruangwa_mbekenyera_mbekenyera","ruangwa_mbekenyera",3,30,10,54,2014,45
"ruangwa_mbekenyera_mbekenyera","ruangwa_mbekenyera",4,18,6,69,2015,20
"ruangwa_mbekenyera_mbekenyera","ruangwa_mbekenyera",5,15,7,83,2016,34
"ruangwa_mbekenyera_mkutingome","ruangwa_mbekenyera",3,4,1,54,2014,10
"ruangwa_mbekenyera_mkutingome","ruangwa_mbekenyera",4,24,10,69,2015,20
"ruangwa_mbekenyera_mkutingome","ruangwa_mbekenyera",5,3,5,83,2016,5
"ruangwa_mbekenyera_namilema","ruangwa_mbekenyera",3,12,9,54,2014,23
"ruangwa_mbekenyera_namilema","ruangwa_mbekenyera",4,13,7,69,2015,20
"ruangwa_mbekenyera_namilema","ruangwa_mbekenyera",5,13,7,83,2016,29
"ruangwa_mbekenyera_naunambe","ruangwa_mbekenyera",3,8,3,54,2014,15
"ruangwa_mbekenyera_naunambe","ruangwa_mbekenyera",4,16,9,69,2015,20
"ruangwa_mbekenyera_naunambe","ruangwa_mbekenyera",5,11,2,83,2016,21
"ruangwa_mnacho_chimbilaa","ruangwa_mnacho",3,10,3,54,2014,15
"ruangwa_mnacho_chimbilaa","ruangwa_mnacho",4,14,5,69,2015,21
"ruangwa_mnacho_chimbilaa","ruangwa_mnacho",5,3,2,83,2016,4
"ruangwa_mnacho_chimbilab","ruangwa_mnacho",3,3,1,54,2014,20
"ruangwa_mnacho_chimbilab","ruangwa_mnacho",4,12,2,69,2015,17
"ruangwa_mnacho_chimbilab","ruangwa_mnacho",5,5,3,83,2016,7
"ruangwa_mnacho_manokwe","ruangwa_mnacho",3,1,0,54,2014,1
"ruangwa_mnacho_manokwe","ruangwa_mnacho",4,9,0,69,2015,14
"ruangwa_mnacho_manokwe","ruangwa_mnacho",5,5,3,83,2016,13
"ruangwa_mnacho_ngau","ruangwa_mnacho",3,16,3,54,2014,30
"ruangwa_mnacho_ngau","ruangwa_mnacho",4,20,4,69,2015,44
"ruangwa_mnacho_ngau","ruangwa_mnacho",5,8,3,83,2016,12
"ruangwa_nachingwea_dodoma","ruangwa_nachingwea",3,10,2,54,2014,10
"ruangwa_nachingwea_dodoma","ruangwa_nachingwea",4,0,0,69,2015,10
"ruangwa_nachingwea_kilimahewa","ruangwa_nachingwea",3,3,5,54,2014,23
"ruangwa_nachingwea_kilimahewa","ruangwa_nachingwea",4,1,4,69,2015,23
"ruangwa_nachingwea_nachingwea","ruangwa_nachingwea",3,8,0,54,2014,10
"ruangwa_nachingwea_nachingwea","ruangwa_nachingwea",4,2,4,69,2015,10
"ruangwa_nambilanje_mkaranga","ruangwa_nambilanje",4,0,2,69,2015,12
"ruangwa_nambilanje_mkaranga","ruangwa_nambilanje",5,9,2,83,2016,12
"ruangwa_nambilanje_mtondo","ruangwa_nambilanje",4,1,1,69,2015,5
"ruangwa_nambilanje_mtondo","ruangwa_nambilanje",5,25,5,83,2016,28
"ruangwa_nambilanje_nambilanje","ruangwa_nambilanje",3,2,3,NA,NA,NA
"ruangwa_nambilanje_nambilanje","ruangwa_nambilanje",4,3,1,69,2015,5
"ruangwa_nambilanje_nambilanje","ruangwa_nambilanje",5,38,20,83,2016,53
"ruangwa_nambilanje_nanjaru","ruangwa_nambilanje",4,0,4,69,2015,15
"ruangwa_nambilanje_nanjaru","ruangwa_nambilanje",5,4,2,83,2016,64
"ruangwa_namichiga_namichigab","ruangwa_namichiga",4,9,0,69,2015,11
"ruangwa_namichiga_namichingaa","ruangwa_namichiga",4,7,3,69,2015,6
"ruangwa_namichiga_namichingaa","ruangwa_namichiga",5,0,0,83,2016,2
"ruangwa_namichiga_namkonjera","ruangwa_namichiga",4,4,0,69,2015,3
"ruangwa_namichiga_namkonjera","ruangwa_namichiga",5,0,0,83,2016,8
"ruangwa_nandagala_mmawa","ruangwa_nandagala",3,4,1,54,2014,4
"ruangwa_nandagala_mmawa","ruangwa_nandagala",5,0,0,83,2016,3
"ruangwa_nandagala_namahemaa","ruangwa_nandagala",3,7,4,54,2014,9
"ruangwa_nandagala_namahemaa","ruangwa_nandagala",4,0,2,69,2015,9
"ruangwa_nandagala_namahemab","ruangwa_nandagala",3,5,3,54,2014,12
"ruangwa_nandagala_namahemab","ruangwa_nandagala",4,0,0,69,2015,12
"ruangwa_nandagala_namahemab","ruangwa_nandagala",5,0,3,NA,NA,NA
"ruangwa_nandagala_nandagalaa","ruangwa_nandagala",3,15,5,54,2014,17
"ruangwa_nandagala_nandagalaa","ruangwa_nandagala",4,23,5,69,2015,17
"ruangwa_nandagala_nandagalaa","ruangwa_nandagala",5,8,5,83,2016,10
"ruangwa_nandagala_nandagalab","ruangwa_nandagala",3,7,1,NA,NA,NA
"ruangwa_nandagala_nandagalab","ruangwa_nandagala",4,10,2,NA,NA,NA
"ruangwa_nandagala_nandagalab","ruangwa_nandagala",5,10,3,83,2016,11
"ruangwa_nanganga_mbecha","ruangwa_nanganga",3,9,4,54,2014,13
"ruangwa_nanganga_mbecha","ruangwa_nanganga",4,7,3,69,2015,9
"ruangwa_nanganga_mbecha","ruangwa_nanganga",5,3,1,83,2016,6
"ruangwa_nanganga_mchenganyumba","ruangwa_nanganga",3,4,3,NA,NA,NA
"ruangwa_nanganga_mchenganyumba","ruangwa_nanganga",4,5,2,69,2015,7
"ruangwa_nanganga_mchenganyumba","ruangwa_nanganga",5,7,0,83,2016,11
"ruangwa_nanganga_mtakuja","ruangwa_nanganga",3,18,2,54,2014,18
"ruangwa_nanganga_mtakuja","ruangwa_nanganga",4,10,5,69,2015,13
"ruangwa_nanganga_mtakuja","ruangwa_nanganga",5,12,1,83,2016,14
"ruangwa_nanganga_nanganga","ruangwa_nanganga",3,22,2,54,2014,16
"ruangwa_nanganga_nanganga","ruangwa_nanganga",4,14,7,69,2015,15
"ruangwa_nanganga_nanganga","ruangwa_nanganga",5,12,0,83,2016,15
"ruangwa_narungombe_chikwale","ruangwa_narungombe",3,7,5,54,2014,14
"ruangwa_narungombe_chikwale","ruangwa_narungombe",4,1,1,69,2015,5
"ruangwa_narungombe_chikwale","ruangwa_narungombe",5,5,3,83,2016,18
"ruangwa_narungombe_liuguru","ruangwa_narungombe",3,3,2,54,2014,15
"ruangwa_narungombe_liuguru","ruangwa_narungombe",4,0,0,69,2015,6
"ruangwa_narungombe_liuguru","ruangwa_narungombe",5,5,1,83,2016,19
"ruangwa_narungombe_machanganja","ruangwa_narungombe",3,0,1,54,2014,10
"ruangwa_narungombe_machanganja","ruangwa_narungombe",4,1,1,69,2015,9
"ruangwa_narungombe_machanganja","ruangwa_narungombe",5,14,3,83,2016,26
"ruangwa_narungombe_nangurugai","ruangwa_narungombe",3,2,1,54,2014,10
"ruangwa_narungombe_nangurugai","ruangwa_narungombe",4,3,3,69,2015,33
"ruangwa_narungombe_nangurugai","ruangwa_narungombe",5,8,4,83,2016,33
"ruangwa_narungombe_narungombe","ruangwa_narungombe",3,9,5,54,2014,39
"ruangwa_narungombe_narungombe","ruangwa_narungombe",4,4,0,69,2015,33
"ruangwa_narungombe_narungombe","ruangwa_narungombe",5,11,7,83,2016,21
"ruangwa_nkowe_kipindimbi","ruangwa_nkowe",3,1,5,NA,NA,NA
"ruangwa_nkowe_kipindimbi","ruangwa_nkowe",4,14,2,69,2015,21
"ruangwa_nkowe_kipindimbi","ruangwa_nkowe",5,6,4,83,2016,8
"ruangwa_nkowe_mpumbe","ruangwa_nkowe",3,3,0,NA,NA,NA
"ruangwa_nkowe_mpumbe","ruangwa_nkowe",4,5,1,69,2015,5
"ruangwa_nkowe_mpumbe","ruangwa_nkowe",5,0,2,NA,NA,NA
"ruangwa_nkowe_nkowe","ruangwa_nkowe",3,2,3,NA,NA,NA
"ruangwa_nkowe_nkowe","ruangwa_nkowe",4,13,5,69,2015,17
"ruangwa_nkowe_nkowe","ruangwa_nkowe",5,14,3,83,2016,21
"ruangwa_ruangwa_likangara","ruangwa_ruangwa",3,2,6,54,2014,18
"ruangwa_ruangwa_likangara","ruangwa_ruangwa",4,27,6,69,2015,25
"ruangwa_ruangwa_likangara","ruangwa_ruangwa",5,12,4,83,2016,17
"ruangwa_ruangwa_lipande","ruangwa_ruangwa",4,10,4,69,2015,8
"ruangwa_ruangwa_lipande","ruangwa_ruangwa",5,11,1,83,2016,14
"ruangwa_ruangwa_mchangani","ruangwa_ruangwa",3,5,4,54,2014,5
"ruangwa_ruangwa_mchangani","ruangwa_ruangwa",4,25,8,69,2015,23
"ruangwa_ruangwa_mchangani","ruangwa_ruangwa",5,5,0,83,2016,9
"tandahimba_chaume_chaume","tandahimba_chaume",3,0,0,NA,NA,NA
"tandahimba_chaume_chaume","tandahimba_chaume",4,0,2,NA,NA,NA
"tandahimba_chaume_liponde","tandahimba_chaume",3,1,0,54,2014,1
"tandahimba_chaume_liponde","tandahimba_chaume",4,2,3,68,2015,3
"tandahimba_chaume_luheya","tandahimba_chaume",3,5,0,54,2014,10
"tandahimba_chaume_luheya","tandahimba_chaume",4,6,2,68,2015,6
"tandahimba_chaume_machedi","tandahimba_chaume",4,0,0,NA,NA,NA
"tandahimba_chaume_mkwedu","tandahimba_chaume",4,9,0,68,2015,13
"tandahimba_chaume_mwerushuleni","tandahimba_chaume",4,0,0,68,2015,1
"tandahimba_chaume_mwerusokoni","tandahimba_chaume",4,0,0,NA,NA,NA
"tandahimba_chaume_sokoine","tandahimba_chaume",3,5,1,54,2014,5
"tandahimba_chaume_sokoine","tandahimba_chaume",4,4,2,68,2015,1
"tandahimba_chikongola_chikongola","tandahimba_chikongola",3,4,2,54,2014,2
"tandahimba_chikongola_chikongola","tandahimba_chikongola",4,0,2,NA,NA,NA
"tandahimba_chikongola_lubangala","tandahimba_chikongola",4,0,3,68,2015,2
"tandahimba_chikongola_nakayaka","tandahimba_chikongola",4,0,0,NA,NA,NA
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",3,8,5,54,2014,26
"tandahimba_chingungwe_chikunda","tandahimba_chingungwe",4,19,2,68,2015,32
"tandahimba_chingungwe_chingungwe","tandahimba_chingungwe",3,3,2,54,2014,3
"tandahimba_chingungwe_chingungwe","tandahimba_chingungwe",4,3,0,68,2015,2
"tandahimba_chingungwe_kiule","tandahimba_chingungwe",4,2,0,68,2015,2
"tandahimba_chingungwe_kuchele","tandahimba_chingungwe",4,2,2,68,2015,2
"tandahimba_chingungwe_mkupete","tandahimba_chingungwe",3,3,0,54,2014,5
"tandahimba_chingungwe_mkupete","tandahimba_chingungwe",4,0,0,68,2015,2
"tandahimba_chingungwe_mtenda","tandahimba_chingungwe",3,5,0,54,2014,4
"tandahimba_chingungwe_mtenda","tandahimba_chingungwe",4,3,2,68,2015,3
"tandahimba_chingungwe_salama","tandahimba_chingungwe",3,1,0,54,2014,4
"tandahimba_chingungwe_salama","tandahimba_chingungwe",4,4,2,68,2015,4
"tandahimba_dinduma_dindumabarabarani","tandahimba_dinduma",3,0,0,NA,NA,NA
"tandahimba_dinduma_dindumabarabarani","tandahimba_dinduma",4,0,2,NA,NA,NA
"tandahimba_dinduma_dindumashuleni","tandahimba_dinduma",3,0,0,NA,NA,NA
"tandahimba_dinduma_dindumashuleni","tandahimba_dinduma",4,0,0,NA,NA,NA
"tandahimba_dinduma_mitene","tandahimba_dinduma",3,2,0,54,2014,7
"tandahimba_dinduma_mitene","tandahimba_dinduma",4,4,4,68,2015,6
"tandahimba_dinduma_nanyuwila","tandahimba_dinduma",3,0,1,54,2014,4
"tandahimba_dinduma_nanyuwila","tandahimba_dinduma",4,2,0,68,2015,9
"tandahimba_dinduma_tandika","tandahimba_dinduma",3,0,0,54,2014,1
"tandahimba_dinduma_tandika","tandahimba_dinduma",4,0,0,NA,NA,NA
"tandahimba_kitama_kitamamjini","tandahimba_kitama",3,0,1,NA,NA,NA
"tandahimba_kitama_kitamamjini","tandahimba_kitama",4,0,0,68,2015,3
"tandahimba_kitama_kitamashuleni","tandahimba_kitama",3,3,0,54,2014,24
"tandahimba_kitama_kitamashuleni","tandahimba_kitama",4,8,1,68,2015,20
"tandahimba_kitama_mitondia","tandahimba_kitama",3,0,0,54,2014,5
"tandahimba_kitama_mitondia","tandahimba_kitama",4,5,0,68,2015,12
"tandahimba_kitama_mitondib","tandahimba_kitama",3,4,1,54,2014,8
"tandahimba_kitama_mitondib","tandahimba_kitama",4,10,2,68,2015,30
"tandahimba_kitama_mwengea","tandahimba_kitama",3,0,1,NA,NA,NA
"tandahimba_kitama_mwengea","tandahimba_kitama",4,0,0,NA,NA,NA
"tandahimba_kitama_mwengeb","tandahimba_kitama",3,0,0,54,2014,2
"tandahimba_kitama_mwengeb","tandahimba_kitama",4,7,1,68,2015,13
"tandahimba_kitama_namunda","tandahimba_kitama",3,0,0,NA,NA,NA
"tandahimba_kitama_namunda","tandahimba_kitama",4,0,0,NA,NA,NA
"tandahimba_kwanyama_huruma","tandahimba_kwanyama",3,0,0,NA,NA,NA
"tandahimba_kwanyama_huruma","tandahimba_kwanyama",4,0,0,NA,NA,NA
"tandahimba_kwanyama_kwanyama","tandahimba_kwanyama",3,0,0,NA,NA,NA
"tandahimba_kwanyama_kwanyama","tandahimba_kwanyama",4,0,0,NA,NA,NA
"tandahimba_kwanyama_mitumbati","tandahimba_kwanyama",3,1,0,54,2014,1
"tandahimba_kwanyama_mitumbati","tandahimba_kwanyama",4,2,0,NA,NA,NA
"tandahimba_kwanyama_sinyangi","tandahimba_kwanyama",3,0,0,NA,NA,NA
"tandahimba_kwanyama_sinyangi","tandahimba_kwanyama",4,0,0,NA,NA,NA
"tandahimba_litehu_libobe","tandahimba_litehu",3,0,0,NA,NA,NA
"tandahimba_litehu_libobe","tandahimba_litehu",4,0,0,68,2015,2
"tandahimba_litehu_litehu","tandahimba_litehu",3,5,2,54,2014,19
"tandahimba_litehu_litehu","tandahimba_litehu",4,6,0,68,2015,17
"tandahimba_litehu_mabeti","tandahimba_litehu",3,4,2,54,2014,10
"tandahimba_litehu_mabeti","tandahimba_litehu",4,8,3,68,2015,16
"tandahimba_litehu_mmeda","tandahimba_litehu",3,6,0,54,2014,9
"tandahimba_litehu_mmeda","tandahimba_litehu",4,0,0,68,2015,3
"tandahimba_luagala_chidede","tandahimba_luagala",4,2,0,NA,NA,NA
"tandahimba_luagala_kigamboni","tandahimba_luagala",3,3,10,54,2014,23
"tandahimba_luagala_kigamboni","tandahimba_luagala",4,16,6,68,2015,7
"tandahimba_luagala_luagala","tandahimba_luagala",3,8,2,54,2014,15
"tandahimba_luagala_luagala","tandahimba_luagala",4,12,10,68,2015,21
"tandahimba_luagala_michinji","tandahimba_luagala",3,6,5,54,2014,24
"tandahimba_luagala_michinji","tandahimba_luagala",4,25,5,68,2015,22
"tandahimba_luagala_mkolachini","tandahimba_luagala",3,3,2,54,2014,7
"tandahimba_luagala_mkolachini","tandahimba_luagala",4,7,2,68,2015,9
"tandahimba_luagala_mkolajuu","tandahimba_luagala",3,0,0,NA,NA,NA
"tandahimba_luagala_mkolajuu","tandahimba_luagala",4,0,0,NA,NA,NA
"tandahimba_lukokoda_ghanachini","tandahimba_lukokoda",4,0,0,NA,NA,NA
"tandahimba_lukokoda_ghanajuu","tandahimba_lukokoda",4,0,0,NA,NA,NA
"tandahimba_lukokoda_lukokoda","tandahimba_lukokoda",4,2,1,68,2015,6
"tandahimba_lukokoda_mnazimmoja","tandahimba_lukokoda",4,0,2,NA,NA,NA
"tandahimba_lyenje_mahona","tandahimba_lyenje",3,0,0,54,2014,1
"tandahimba_lyenje_mahona","tandahimba_lyenje",4,1,0,68,2015,3
"tandahimba_lyenje_mwembemmoja","tandahimba_lyenje",3,8,1,54,2014,26
"tandahimba_lyenje_mwembemmoja","tandahimba_lyenje",4,1,3,68,2015,24
"tandahimba_lyenje_umoja","tandahimba_lyenje",3,0,0,NA,NA,NA
"tandahimba_lyenje_umoja","tandahimba_lyenje",4,2,0,68,2015,1
"tandahimba_mahuta_lidumbwemtoni","tandahimba_mahuta",3,4,1,54,2014,3
"tandahimba_mahuta_lidumbwemtoni","tandahimba_mahuta",4,0,0,NA,NA,NA
"tandahimba_mahuta_mahutabondeni","tandahimba_mahuta",3,0,0,NA,NA,NA
"tandahimba_mahuta_mahutabondeni","tandahimba_mahuta",4,1,3,NA,NA,NA
"tandahimba_mahuta_milumba","tandahimba_mahuta",3,0,0,NA,NA,NA
"tandahimba_mahuta_milumba","tandahimba_mahuta",4,0,0,NA,NA,NA
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",3,2,0,54,2014,3
"tandahimba_mahuta_mkulungulu","tandahimba_mahuta",4,4,2,68,2015,1
"tandahimba_maundo_changombe","tandahimba_maundo",3,1,0,54,2014,1
"tandahimba_maundo_changombe","tandahimba_maundo",4,0,0,NA,NA,NA
"tandahimba_maundo_chiumo","tandahimba_maundo",3,7,0,54,2014,11
"tandahimba_maundo_chiumo","tandahimba_maundo",4,2,0,68,2015,8
"tandahimba_maundo_kunandundu","tandahimba_maundo",3,5,0,54,2014,11
"tandahimba_maundo_kunandundu","tandahimba_maundo",4,7,0,68,2015,23
"tandahimba_maundo_maundo","tandahimba_maundo",3,3,0,54,2014,9
"tandahimba_maundo_maundo","tandahimba_maundo",4,4,0,68,2015,9
"tandahimba_maundo_namahonga","tandahimba_maundo",3,5,1,54,2014,4
"tandahimba_maundo_namahonga","tandahimba_maundo",4,3,0,68,2015,12
"tandahimba_mchichira_mchichira","tandahimba_mchichira",3,4,1,NA,NA,NA
"tandahimba_mchichira_mchichira","tandahimba_mchichira",4,5,3,68,2015,6
"tandahimba_mchichira_mkwajuni","tandahimba_mchichira",3,3,0,NA,NA,NA
"tandahimba_mchichira_mkwajuni","tandahimba_mchichira",4,0,0,NA,NA,NA
"tandahimba_mchichira_mnarani","tandahimba_mchichira",3,2,0,NA,NA,NA
"tandahimba_mchichira_mnarani","tandahimba_mchichira",4,0,1,68,2015,6
"tandahimba_mchichira_pachani","tandahimba_mchichira",3,13,3,54,2014,18
"tandahimba_mchichira_pachani","tandahimba_mchichira",4,7,4,68,2015,9
"tandahimba_mchichira_shangani","tandahimba_mchichira",3,5,1,54,2014,12
"tandahimba_mdimbamnyoma_mdenga","tandahimba_mdimbamnyoma",3,0,0,NA,NA,NA
"tandahimba_mdimbamnyoma_mdenga","tandahimba_mdimbamnyoma",4,0,0,NA,NA,NA
"tandahimba_mdimbamnyoma_mnyoma","tandahimba_mdimbamnyoma",3,3,0,54,2014,4
"tandahimba_mdimbamnyoma_mtegu","tandahimba_mdimbamnyoma",3,2,0,54,2014,8
"tandahimba_mdimbamnyoma_mtegu","tandahimba_mdimbamnyoma",4,4,2,68,2015,5
"tandahimba_mdimbamnyoma_tukuru","tandahimba_mdimbamnyoma",3,1,0,54,2014,4
"tandahimba_mdimbamnyoma_tukuru","tandahimba_mdimbamnyoma",4,4,2,68,2015,5
"tandahimba_mdumbwe_majengo","tandahimba_mdumbwe",3,3,0,54,2014,4
"tandahimba_mdumbwe_majengo","tandahimba_mdumbwe",4,2,0,68,2015,1
"tandahimba_mdumbwe_mambamba","tandahimba_mdumbwe",3,3,1,54,2014,4
"tandahimba_mdumbwe_mambamba","tandahimba_mdumbwe",4,7,0,68,2015,5
"tandahimba_mdumbwe_mfyatula","tandahimba_mdumbwe",3,0,0,NA,NA,NA
"tandahimba_mdumbwe_mfyatula","tandahimba_mdumbwe",4,2,0,68,2015,3
"tandahimba_mdumbwe_mndumbwe","tandahimba_mdumbwe",3,4,2,54,2014,8
"tandahimba_mdumbwe_mndumbwe","tandahimba_mdumbwe",4,6,0,68,2015,8
"tandahimba_mdumbwe_mtandavala","tandahimba_mdumbwe",3,2,0,54,2014,4
"tandahimba_mdumbwe_mtandavala","tandahimba_mdumbwe",4,10,2,68,2015,8
"tandahimba_michenjele_bandari","tandahimba_michenjele",3,1,2,54,2014,5
"tandahimba_michenjele_bandari","tandahimba_michenjele",4,0,0,NA,NA,NA
"tandahimba_michenjele_michenjele","tandahimba_michenjele",3,4,5,54,2014,15
"tandahimba_michenjele_michenjele","tandahimba_michenjele",4,0,0,68,2015,6
"tandahimba_michenjele_mmalala","tandahimba_michenjele",3,0,0,NA,NA,NA
"tandahimba_michenjele_mmalala","tandahimba_michenjele",4,0,0,68,2015,1
"tandahimba_michenjele_mpunda","tandahimba_michenjele",3,3,2,54,2014,7
"tandahimba_michenjele_mpunda","tandahimba_michenjele",4,2,0,68,2015,24
"tandahimba_michenjele_ngongo","tandahimba_michenjele",3,8,2,54,2014,10
"tandahimba_michenjele_ngongo","tandahimba_michenjele",4,4,2,68,2015,6
"tandahimba_michenjele_shangani","tandahimba_michenjele",3,4,1,54,2014,5
"tandahimba_michenjele_shangani","tandahimba_michenjele",4,6,3,68,2015,13
"tandahimba_mihambwe_kisagani","tandahimba_mihambwe",3,1,0,54,2014,3
"tandahimba_mihambwe_kisagani","tandahimba_mihambwe",4,0,0,68,2015,3
"tandahimba_mihambwe_lembela","tandahimba_mihambwe",3,0,0,NA,NA,NA
"tandahimba_mihambwe_lembela","tandahimba_mihambwe",4,2,0,68,2015,10
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",3,0,0,54,2014,3
"tandahimba_mihambwe_mihambwe","tandahimba_mihambwe",4,1,1,68,2015,19
"tandahimba_mihambwe_mkaha","tandahimba_mihambwe",3,1,0,54,2014,10
"tandahimba_mihambwe_mkaha","tandahimba_mihambwe",4,2,0,68,2015,2
"tandahimba_mihambwe_nakale","tandahimba_mihambwe",3,0,0,NA,NA,NA
"tandahimba_mihambwe_nakale","tandahimba_mihambwe",4,1,1,NA,NA,NA
"tandahimba_mihambwe_ruvuma","tandahimba_mihambwe",3,0,0,NA,NA,NA
"tandahimba_mihambwe_ruvuma","tandahimba_mihambwe",4,1,1,68,2015,1
"tandahimba_milingodi_miledi","tandahimba_milingodi",3,0,0,NA,NA,NA
"tandahimba_milingodi_milingodi","tandahimba_milingodi",3,3,2,54,2014,13
"tandahimba_milingodi_mmwindi","tandahimba_milingodi",3,0,0,54,2014,1
"tandahimba_milingodi_namkomolela","tandahimba_milingodi",3,2,0,54,2014,10
"tandahimba_miuta_miuta","tandahimba_miuta",3,0,0,54,2014,3
"tandahimba_miuta_miuta","tandahimba_miuta",4,4,0,68,2015,4
"tandahimba_miuta_namedi","tandahimba_miuta",3,0,0,NA,NA,NA
"tandahimba_miuta_namedi","tandahimba_miuta",4,4,0,68,2015,4
"tandahimba_miuta_ngongolo","tandahimba_miuta",3,0,2,54,2014,2
"tandahimba_miuta_ngongolo","tandahimba_miuta",4,4,0,68,2015,15
"tandahimba_mkonjowano_chimbuko","tandahimba_mkonjowano",3,9,0,54,2014,12
"tandahimba_mkonjowano_chimbuko","tandahimba_mkonjowano",4,0,2,68,2015,1
"tandahimba_mkonjowano_mikuyu","tandahimba_mkonjowano",3,3,0,54,2014,3
"tandahimba_mkonjowano_mikuyu","tandahimba_mkonjowano",4,0,0,NA,NA,NA
"tandahimba_mkonjowano_mkonjowano","tandahimba_mkonjowano",3,1,0,54,2014,1
"tandahimba_mkonjowano_mkonjowano","tandahimba_mkonjowano",4,0,2,NA,NA,NA
"tandahimba_mkonjowano_mkula","tandahimba_mkonjowano",3,11,0,54,2014,18
"tandahimba_mkonjowano_mkula","tandahimba_mkonjowano",4,4,0,68,2015,13
"tandahimba_mkonjowano_ulodaleo","tandahimba_mkonjowano",3,10,1,54,2014,34
"tandahimba_mkonjowano_ulodaleo","tandahimba_mkonjowano",4,10,0,68,2015,22
"tandahimba_mkoreha_chikongo","tandahimba_mkoreha",3,0,0,NA,NA,NA
"tandahimba_mkoreha_chikongo","tandahimba_mkoreha",4,1,3,NA,NA,NA
"tandahimba_mkoreha_dinyeke","tandahimba_mkoreha",3,0,2,NA,NA,NA
"tandahimba_mkoreha_dinyeke","tandahimba_mkoreha",4,0,0,NA,NA,NA
"tandahimba_mkoreha_mchangani","tandahimba_mkoreha",3,0,1,54,2014,2
"tandahimba_mkoreha_mchangani","tandahimba_mkoreha",4,0,2,68,2015,1
"tandahimba_mkoreha_misufini","tandahimba_mkoreha",3,0,1,54,2014,2
"tandahimba_mkoreha_misufini","tandahimba_mkoreha",4,3,3,NA,NA,NA
"tandahimba_mkoreha_namunda","tandahimba_mkoreha",3,0,0,54,2014,1
"tandahimba_mkundi_chitoholijuu","tandahimba_mkundi",3,1,1,54,2014,4
"tandahimba_mkundi_chitoholishuleni","tandahimba_mkundi",4,0,0,NA,NA,NA
"tandahimba_mkundi_dinembo","tandahimba_mkundi",3,1,1,54,2014,3
"tandahimba_mkundi_dinembo","tandahimba_mkundi",4,6,2,68,2015,6
"tandahimba_mkundi_lipalwei","tandahimba_mkundi",3,1,1,54,2014,13
"tandahimba_mkundi_lipalwei","tandahimba_mkundi",4,1,1,NA,NA,NA
"tandahimba_mkundi_lipalweii","tandahimba_mkundi",3,5,1,54,2014,6
