"Date","Correct_Village","Correct_Ward","Correct_District","Correct_Region","Dogs.without.collars","Dogs.with.collars","month","year","DWV","DW"
2016-11-17,"Mpumbe","Nkowe","Ruangwa","Lindi",2,0,83,2016,"ruangwa_nkowe_mpumbe","ruangwa_nkowe"
2015-09-30,"Mpumbe","Nkowe","Ruangwa","Lindi",1,5,69,2015,"ruangwa_nkowe_mpumbe","ruangwa_nkowe"
2014-06-15,"Nkowe","Nkowe","Ruangwa","Lindi",3,2,54,2014,"ruangwa_nkowe_nkowe","ruangwa_nkowe"
2016-11-16,"Nkowe","Nkowe","Ruangwa","Lindi",3,14,83,2016,"ruangwa_nkowe_nkowe","ruangwa_nkowe"
2015-09-29,"Nkowe","Nkowe","Ruangwa","Lindi",5,13,69,2015,"ruangwa_nkowe_nkowe","ruangwa_nkowe"
2015-09-01,"Likangara","Ruangwa","Ruangwa","Lindi",6,27,69,2015,"ruangwa_ruangwa_likangara","ruangwa_ruangwa"
2014-06-10,"Likangara","Ruangwa","Ruangwa","Lindi",6,2,54,2014,"ruangwa_ruangwa_likangara","ruangwa_ruangwa"
2016-12-11,"Likangara","Ruangwa","Ruangwa","Lindi",4,12,84,2016,"ruangwa_ruangwa_likangara","ruangwa_ruangwa"
2016-11-14,"Lipande","Ruangwa","Ruangwa","Lindi",1,11,83,2016,"ruangwa_ruangwa_lipande","ruangwa_ruangwa"
2015-09-15,"Lipande","Ruangwa","Ruangwa","Lindi",4,10,69,2015,"ruangwa_ruangwa_lipande","ruangwa_ruangwa"
2016-11-01,"Mchangani","Ruangwa","Ruangwa","Lindi",0,5,83,2016,"ruangwa_ruangwa_mchangani","ruangwa_ruangwa"
2014-06-11,"Mchangani","Ruangwa","Ruangwa","Lindi",4,5,54,2014,"ruangwa_ruangwa_mchangani","ruangwa_ruangwa"
2015-09-14,"Mchangani","Ruangwa","Ruangwa","Lindi",8,25,69,2015,"ruangwa_ruangwa_mchangani","ruangwa_ruangwa"
2016-11-09,"Chikukwe","Chigugu","Masasi","Mtwara",7,1,83,2016,"masasi_chigugu_chikukwe","masasi_chigugu"
2016-11-10,"Liloya","Chigugu","Masasi","Mtwara",0,5,83,2016,"masasi_chigugu_liloya","masasi_chigugu"
2014-06-21,"Mandiwa","Chigugu","Masasi","Mtwara",3,4,54,2014,"masasi_chigugu_mandiwa","masasi_chigugu"
2014-06-20,"Mbaju","Chigugu","Masasi","Mtwara",4,3,54,2014,"masasi_chigugu_mbaju","masasi_chigugu"
2016-11-06,"Mbemba","Chigugu","Masasi","Mtwara",0,4,83,2016,"masasi_chigugu_mbemba","masasi_chigugu"
2014-06-23,"Mbemba","Chigugu","Masasi","Mtwara",3,6,54,2014,"masasi_chigugu_mbemba","masasi_chigugu"
2016-11-06,"Mwambao","Chigugu","Masasi","Mtwara",0,1,83,2016,"masasi_chigugu_mwambao","masasi_chigugu"
2015-09-09,"Chikolopola","Chikolopola","Masasi","Mtwara",3,1,69,2015,"masasi_chikolopola_chikolopola","masasi_chikolopola"
2014-06-20,"Chikolopola","Chikolopola","Masasi","Mtwara",2,5,54,2014,"masasi_chikolopola_chikolopola","masasi_chikolopola"
2014-06-21,"Namyomyo","Chikolopola","Masasi","Mtwara",2,4,54,2014,"masasi_chikolopola_namyomyo","masasi_chikolopola"
2015-09-09,"Chilimba","Chiungutwa","Masasi","Mtwara",1,1,69,2015,"masasi_chiungutwa_chilimba","masasi_chiungutwa"
2014-06-24,"Chilimba","Chiungutwa","Masasi","Mtwara",4,5,54,2014,"masasi_chiungutwa_chilimba","masasi_chiungutwa"
2015-09-09,"Chiungutwa","Chiungutwa","Masasi","Mtwara",1,1,69,2015,"masasi_chiungutwa_chiungutwa","masasi_chiungutwa"
2015-09-09,"Huwe","Chiungutwa","Masasi","Mtwara",4,0,69,2015,"masasi_chiungutwa_huwe","masasi_chiungutwa"
2015-09-09,"Kalangwale","Chiungutwa","Masasi","Mtwara",4,1,69,2015,"masasi_chiungutwa_kalangwale","masasi_chiungutwa"
2015-09-09,"Kalipinde","Chiungutwa","Masasi","Mtwara",2,2,69,2015,"masasi_chiungutwa_kalipinde","masasi_chiungutwa"
2014-06-24,"Kalipinde","Chiungutwa","Masasi","Mtwara",0,0,54,2014,"masasi_chiungutwa_kalipinde","masasi_chiungutwa"
2015-09-05,"Makanyama","Chiungutwa","Masasi","Mtwara",7,3,69,2015,"masasi_chiungutwa_makanyama","masasi_chiungutwa"
2015-09-09,"Makanyama","Chiungutwa","Masasi","Mtwara",6,6,69,2015,"masasi_chiungutwa_makanyama","masasi_chiungutwa"
2014-06-24,"Makanyama","Chiungutwa","Masasi","Mtwara",4,3,54,2014,"masasi_chiungutwa_makanyama","masasi_chiungutwa"
2014-06-23,"Maugura","Chiungutwa","Masasi","Mtwara",2,0,54,2014,"masasi_chiungutwa_maugura","masasi_chiungutwa"
2015-09-09,"Mipande","Chiungutwa","Masasi","Mtwara",2,1,69,2015,"masasi_chiungutwa_mipande","masasi_chiungutwa"
2015-09-09,"Mpeta","Chiungutwa","Masasi","Mtwara",5,10,69,2015,"masasi_chiungutwa_mpeta","masasi_chiungutwa"
2014-06-18,"Kivukoni","Chiwale","Masasi","Mtwara",2,3,54,2014,"masasi_chiwale_kivukoni","masasi_chiwale"
2016-11-05,"Lilala","Chiwale","Masasi","Mtwara",6,2,83,2016,"masasi_chiwale_lilala","masasi_chiwale"
2016-11-09,"Nanyindwa","Chiwale","Masasi","Mtwara",7,3,83,2016,"masasi_chiwale_nanyindwa","masasi_chiwale"
2014-06-21,"Nanyindwa","Chiwale","Masasi","Mtwara",0,0,54,2014,"masasi_chiwale_nanyindwa","masasi_chiwale"
2015-09-01,"Chidya","Chiwata","Masasi","Mtwara",6,10,69,2015,"masasi_chiwata_chidya","masasi_chiwata"
2016-11-11,"Chidya","Chiwata","Masasi","Mtwara",0,0,83,2016,"masasi_chiwata_chidya","masasi_chiwata"
2015-09-01,"Chiwata","Chiwata","Masasi","Mtwara",7,12,69,2015,"masasi_chiwata_chiwata","masasi_chiwata"
2016-11-06,"Chiwata","Chiwata","Masasi","Mtwara",5,5,83,2016,"masasi_chiwata_chiwata","masasi_chiwata"
2014-06-23,"Chiwata","Chiwata","Masasi","Mtwara",2,2,54,2014,"masasi_chiwata_chiwata","masasi_chiwata"
2015-09-08,"Lipumburu","Lipumburu","Masasi","Mtwara",6,10,69,2015,"masasi_lipumburu_lipumburu","masasi_lipumburu"
2014-06-18,"Mbangala","Lipumburu","Masasi","Mtwara",3,2,54,2014,"masasi_lipumburu_mbangala","masasi_lipumburu"
2015-09-08,"Mchoti","Lipumburu","Masasi","Mtwara",10,12,69,2015,"masasi_lipumburu_mchoti","masasi_lipumburu"
2014-06-18,"Mtojo Lupaso","Lipumburu","Masasi","Mtwara",2,4,54,2014,"masasi_lipumburu_mtojolupaso","masasi_lipumburu"
2015-09-08,"Nantona","Lipumburu","Masasi","Mtwara",6,8,69,2015,"masasi_lipumburu_nantona","masasi_lipumburu"
2014-06-18,"Nantona","Lipumburu","Masasi","Mtwara",0,0,54,2014,"masasi_lipumburu_nantona","masasi_lipumburu"
2016-11-07,"Chikunja","Lukuledi","Masasi","Mtwara",0,0,83,2016,"masasi_lukuledi_chikunja","masasi_lukuledi"
2015-09-10,"Lukuledi 'A'","Lukuledi","Masasi","Mtwara",9,14,69,2015,"masasi_lukuledi_lukuledia","masasi_lukuledi"
2016-11-10,"Lukuledi 'A'","Lukuledi","Masasi","Mtwara",8,11,83,2016,"masasi_lukuledi_lukuledia","masasi_lukuledi"
2016-11-10,"Lukuledi 'B'","Lukuledi","Masasi","Mtwara",2,0,83,2016,"masasi_lukuledi_lukuledib","masasi_lukuledi"
2015-09-09,"Mraushi","Lukuledi","Masasi","Mtwara",0,0,69,2015,"masasi_lukuledi_mraushi","masasi_lukuledi"
2016-11-11,"Mraushi","Lukuledi","Masasi","Mtwara",1,10,83,2016,"masasi_lukuledi_mraushi","masasi_lukuledi"
2016-11-10,"Nanditi","Lukuledi","Masasi","Mtwara",0,4,83,2016,"masasi_lukuledi_nanditi","masasi_lukuledi"
2016-11-07,"Napata","Lukuledi","Masasi","Mtwara",0,9,83,2016,"masasi_lukuledi_napata","masasi_lukuledi"
2015-09-08,"Napata","Lukuledi","Masasi","Mtwara",6,8,69,2015,"masasi_lukuledi_napata","masasi_lukuledi"
2015-09-09,"Nasindi","Lukuledi","Masasi","Mtwara",0,0,69,2015,"masasi_lukuledi_nasindi","masasi_lukuledi"
2014-06-18,"Chiwambo","Lulindi","Masasi","Mtwara",3,4,54,2014,"masasi_lulindi_chiwambo","masasi_lulindi"
2014-06-19,"Mropwe","Lulindi","Masasi","Mtwara",4,6,54,2014,"masasi_lulindi_mropwe","masasi_lulindi"
2016-11-05,"Ndwika Chini","Lulindi","Masasi","Mtwara",1,5,83,2016,"masasi_lulindi_ndwikachini","masasi_lulindi"
2015-09-10,"Ndwika Chini","Lulindi","Masasi","Mtwara",11,15,69,2015,"masasi_lulindi_ndwikachini","masasi_lulindi"
2014-06-18,"Ndwika Chini","Lulindi","Masasi","Mtwara",1,11,54,2014,"masasi_lulindi_ndwikachini","masasi_lulindi"
2014-06-19,"Majembe Ndago","Mbuyuni","Masasi","Mtwara",4,0,54,2014,"masasi_mbuyuni_majembendago","masasi_mbuyuni"
2014-06-19,"Matogoro","Mbuyuni","Masasi","Mtwara",0,9,54,2014,"masasi_mbuyuni_matogoro","masasi_mbuyuni"
2015-09-10,"Miungo","Mbuyuni","Masasi","Mtwara",0,0,69,2015,"masasi_mbuyuni_miungo","masasi_mbuyuni"
2014-06-19,"Maparawe","Mchauru","Masasi","Mtwara",0,0,54,2014,"masasi_mchauru_maparawe","masasi_mchauru"
2016-11-09,"Mchauru","Mchauru","Masasi","Mtwara",3,6,83,2016,"masasi_mchauru_mchauru","masasi_mchauru"
2015-09-10,"Mchauru","Mchauru","Masasi","Mtwara",4,5,69,2015,"masasi_mchauru_mchauru","masasi_mchauru"
2014-06-18,"Mchauru","Mchauru","Masasi","Mtwara",0,3,54,2014,"masasi_mchauru_mchauru","masasi_mchauru"
2015-09-10,"Mhata","Mchauru","Masasi","Mtwara",2,3,69,2015,"masasi_mchauru_mhata","masasi_mchauru"
2015-09-10,"Mirewe","Mchauru","Masasi","Mtwara",2,0,69,2015,"masasi_mchauru_mirewe","masasi_mchauru"
2014-06-18,"Mirewe","Mchauru","Masasi","Mtwara",3,6,54,2014,"masasi_mchauru_mirewe","masasi_mchauru"
2015-09-08,"Mkowo","Mchauru","Masasi","Mtwara",5,7,69,2015,"masasi_mchauru_mkowo","masasi_mchauru"
2015-09-10,"Mwitika","Mchauru","Masasi","Mtwara",1,1,69,2015,"masasi_mchauru_mwitika","masasi_mchauru"
2014-06-19,"Mwitika","Mchauru","Masasi","Mtwara",2,13,54,2014,"masasi_mchauru_mwitika","masasi_mchauru"
2015-09-10,"Namombwe","Mchauru","Masasi","Mtwara",14,13,69,2015,"masasi_mchauru_namombwe","masasi_mchauru"
2015-09-01,"Rivango","Mchauru","Masasi","Mtwara",4,5,69,2015,"masasi_mchauru_rivango","masasi_mchauru"
2016-11-06,"Chingolopi","Mkululu","Masasi","Mtwara",1,4,83,2016,"masasi_mkululu_chingolopi","masasi_mkululu"
2014-06-20,"Chipunda","Mkululu","Masasi","Mtwara",2,3,54,2014,"masasi_mkululu_chipunda","masasi_mkululu"
2016-11-05,"Mfuto","Mkululu","Masasi","Mtwara",0,1,83,2016,"masasi_mkululu_mfuto","masasi_mkululu"
2015-09-09,"Mfuto","Mkululu","Masasi","Mtwara",4,4,69,2015,"masasi_mkululu_mfuto","masasi_mkululu"
2014-06-19,"Mfuto","Mkululu","Masasi","Mtwara",1,6,54,2014,"masasi_mkululu_mfuto","masasi_mkululu"
2015-09-09,"Mkululu","Mkululu","Masasi","Mtwara",6,7,69,2015,"masasi_mkululu_mkululu","masasi_mkululu"
2014-06-19,"Mkululu","Mkululu","Masasi","Mtwara",7,2,54,2014,"masasi_mkululu_mkululu","masasi_mkululu"
2014-06-19,"Mkundi","Mkululu","Masasi","Mtwara",3,2,54,2014,"masasi_mkululu_mkundi","masasi_mkululu"
2014-06-20,"Mnolela","Mkululu","Masasi","Mtwara",1,1,54,2014,"masasi_mkululu_mnolela","masasi_mkululu"
2014-06-21,"Majembe Chini","Mkundi","Masasi","Mtwara",1,5,54,2014,"masasi_mkundi_majembechini","masasi_mkundi"
2015-09-08,"Mkolopola","Mkundi","Masasi","Mtwara",0,4,69,2015,"masasi_mkundi_mkolopola","masasi_mkundi"
2016-11-12,"Mkolopola","Mkundi","Masasi","Mtwara",1,3,83,2016,"masasi_mkundi_mkolopola","masasi_mkundi"
2015-09-08,"Nakachindu","Mkundi","Masasi","Mtwara",2,2,69,2015,"masasi_mkundi_nakachindu","masasi_mkundi"
2016-11-09,"Nakachindu","Mkundi","Masasi","Mtwara",1,1,83,2016,"masasi_mkundi_nakachindu","masasi_mkundi"
2016-11-05,"Nakalola","Mkundi","Masasi","Mtwara",0,0,83,2016,"masasi_mkundi_nakalola","masasi_mkundi"
2015-09-08,"Nakalola","Mkundi","Masasi","Mtwara",0,6,69,2015,"masasi_mkundi_nakalola","masasi_mkundi"
2014-06-21,"Nakalola","Mkundi","Masasi","Mtwara",7,2,54,2014,"masasi_mkundi_nakalola","masasi_mkundi"
2014-06-19,"Masiku","Mlingula","Masasi","Mtwara",3,5,54,2014,"masasi_mlingula_masiku","masasi_mlingula"
2014-06-20,"Mlingula","Mlingula","Masasi","Mtwara",3,5,54,2014,"masasi_mlingula_mlingula","masasi_mlingula"
2014-06-20,"Nambaya","Mlingula","Masasi","Mtwara",1,1,54,2014,"masasi_mlingula_nambaya","masasi_mlingula"
2015-09-09,"Geuza","Mnavira","Masasi","Mtwara",3,2,69,2015,"masasi_mnavira_geuza","masasi_mnavira"
2014-06-20,"Makong'onda","Mnavira","Masasi","Mtwara",2,1,54,2014,"masasi_mnavira_makongonda","masasi_mnavira"
2014-06-23,"Mkwaya","Mnavira","Masasi","Mtwara",1,2,54,2014,"masasi_mnavira_mkwaya","masasi_mnavira"
2015-09-09,"Mnavira","Mnavira","Masasi","Mtwara",0,0,69,2015,"masasi_mnavira_mnavira","masasi_mnavira"
2014-06-19,"Mnavira","Mnavira","Masasi","Mtwara",2,1,54,2014,"masasi_mnavira_mnavira","masasi_mnavira"
2015-09-09,"Nakarara","Mnavira","Masasi","Mtwara",4,3,69,2015,"masasi_mnavira_nakarara","masasi_mnavira"
2016-11-07,"Mihima","Mpanyani","Masasi","Mtwara",3,1,83,2016,"masasi_mpanyani_mihima","masasi_mpanyani"
2014-06-19,"Muungano","Mpanyani","Masasi","Mtwara",0,2,54,2014,"masasi_mpanyani_muungano","masasi_mpanyani"
2014-06-18,"Nambawala","Mpanyani","Masasi","Mtwara",2,1,54,2014,"masasi_mpanyani_nambawala","masasi_mpanyani"
2016-11-06,"Chikundi","Mwena","Masasi","Mtwara",0,8,83,2016,"masasi_mwena_chikundi","masasi_mwena"
2015-09-08,"Chikundi","Mwena","Masasi","Mtwara",9,7,69,2015,"masasi_mwena_chikundi","masasi_mwena"
2016-11-08,"Liputu","Mwena","Masasi","Mtwara",4,6,83,2016,"masasi_mwena_liputu","masasi_mwena"
2015-09-09,"Liputu","Mwena","Masasi","Mtwara",9,11,69,2015,"masasi_mwena_liputu","masasi_mwena"
2014-06-19,"Liputu","Mwena","Masasi","Mtwara",2,3,54,2014,"masasi_mwena_liputu","masasi_mwena"
2016-11-07,"Mkalapa","Mwena","Masasi","Mtwara",3,7,83,2016,"masasi_mwena_mkalapa","masasi_mwena"
2014-06-19,"Mkalapa","Mwena","Masasi","Mtwara",6,14,54,2014,"masasi_mwena_mkalapa","masasi_mwena"
2016-11-08,"Mpowora","Mwena","Masasi","Mtwara",2,7,83,2016,"masasi_mwena_mpowora","masasi_mwena"
2015-09-09,"Mpowora","Mwena","Masasi","Mtwara",7,12,69,2015,"masasi_mwena_mpowora","masasi_mwena"
2016-11-08,"Mtunungu","Mwena","Masasi","Mtwara",0,0,83,2016,"masasi_mwena_mtunungu","masasi_mwena"
2016-11-07,"Mwena","Mwena","Masasi","Mtwara",3,9,83,2016,"masasi_mwena_mwena","masasi_mwena"
2015-09-09,"Mwena","Mwena","Masasi","Mtwara",2,5,69,2015,"masasi_mwena_mwena","masasi_mwena"
2014-06-20,"Mwena","Mwena","Masasi","Mtwara",5,4,54,2014,"masasi_mwena_mwena","masasi_mwena"
2016-11-09,"Ndunda","Mwena","Masasi","Mtwara",0,0,83,2016,"masasi_mwena_ndunda","masasi_mwena"
2016-11-07,"Njenga","Mwena","Masasi","Mtwara",13,7,83,2016,"masasi_mwena_njenga","masasi_mwena"
2015-09-09,"Njenga","Mwena","Masasi","Mtwara",9,8,69,2015,"masasi_mwena_njenga","masasi_mwena"
2016-11-09,"Tuungane","Mwena","Masasi","Mtwara",1,0,83,2016,"masasi_mwena_tuungane","masasi_mwena"
2015-09-08,"Amani-Chiroro","Namajani","Masasi","Mtwara",3,9,69,2015,"masasi_namajani_amanichiroro","masasi_namajani"
2016-11-11,"Amani-Chiroro","Namajani","Masasi","Mtwara",0,5,83,2016,"masasi_namajani_amanichiroro","masasi_namajani"
2016-11-05,"Mamahinga","Namajani","Masasi","Mtwara",0,0,83,2016,"masasi_namajani_mamahinga","masasi_namajani"
2016-11-10,"Migombani","Namajani","Masasi","Mtwara",0,8,83,2016,"masasi_namajani_migombani","masasi_namajani"
2015-09-08,"Namajani","Namajani","Masasi","Mtwara",8,8,69,2015,"masasi_namajani_namajani","masasi_namajani"
2016-11-10,"Namajani","Namajani","Masasi","Mtwara",0,1,83,2016,"masasi_namajani_namajani","masasi_namajani"
2015-09-08,"Ngalole","Namajani","Masasi","Mtwara",4,4,69,2015,"masasi_namajani_ngalole","masasi_namajani"
2016-11-12,"Ngalole","Namajani","Masasi","Mtwara",3,9,83,2016,"masasi_namajani_ngalole","masasi_namajani"
2014-06-22,"Ngalole","Namajani","Masasi","Mtwara",1,2,54,2014,"masasi_namajani_ngalole","masasi_namajani"
2014-06-24,"Chigawe","Namalenga","Masasi","Mtwara",0,1,54,2014,"masasi_namalenga_chigawe","masasi_namalenga"
2015-09-01,"Mitesa","Namalenga","Masasi","Mtwara",10,9,69,2015,"masasi_namalenga_mitesa","masasi_namalenga"
2016-11-08,"Mitesa","Namalenga","Masasi","Mtwara",1,6,83,2016,"masasi_namalenga_mitesa","masasi_namalenga"
2014-06-23,"Mitesa","Namalenga","Masasi","Mtwara",1,6,54,2014,"masasi_namalenga_mitesa","masasi_namalenga"
2016-11-07,"Mkangaula","Namalenga","Masasi","Mtwara",1,2,83,2016,"masasi_namalenga_mkangaula","masasi_namalenga"
2015-09-01,"Msanga","Namalenga","Masasi","Mtwara",0,4,69,2015,"masasi_namalenga_msanga","masasi_namalenga"
2016-11-08,"Msanga","Namalenga","Masasi","Mtwara",2,4,83,2016,"masasi_namalenga_msanga","masasi_namalenga"
2014-06-23,"Msanga","Namalenga","Masasi","Mtwara",1,2,54,2014,"masasi_namalenga_msanga","masasi_namalenga"
2016-11-08,"Msokosela","Namalenga","Masasi","Mtwara",0,0,83,2016,"masasi_namalenga_msokosela","masasi_namalenga"
2016-11-07,"Mvita","Namalenga","Masasi","Mtwara",0,6,83,2016,"masasi_namalenga_mvita","masasi_namalenga"
2015-09-01,"Nagaga","Namalenga","Masasi","Mtwara",4,5,69,2015,"masasi_namalenga_nagaga","masasi_namalenga"
2016-11-09,"Nagaga","Namalenga","Masasi","Mtwara",0,9,83,2016,"masasi_namalenga_nagaga","masasi_namalenga"
2014-06-21,"Nagaga","Namalenga","Masasi","Mtwara",4,6,54,2014,"masasi_namalenga_nagaga","masasi_namalenga"
2015-09-01,"Namalenga","Namalenga","Masasi","Mtwara",11,9,69,2015,"masasi_namalenga_namalenga","masasi_namalenga"
2016-11-05,"Namalenga","Namalenga","Masasi","Mtwara",10,9,83,2016,"masasi_namalenga_namalenga","masasi_namalenga"
2014-06-23,"Namalenga","Namalenga","Masasi","Mtwara",3,5,54,2014,"masasi_namalenga_namalenga","masasi_namalenga"
2016-11-10,"Chingulungulu","Namatutwe","Masasi","Mtwara",4,12,83,2016,"masasi_namatutwe_chingulungulu","masasi_namatutwe"
2014-06-23,"Chingulungulu","Namatutwe","Masasi","Mtwara",3,5,54,2014,"masasi_namatutwe_chingulungulu","masasi_namatutwe"
2014-06-24,"Mkwapa","Namatutwe","Masasi","Mtwara",2,1,54,2014,"masasi_namatutwe_mkwapa","masasi_namatutwe"
2016-11-11,"Msikisi","Namatutwe","Masasi","Mtwara",1,7,83,2016,"masasi_namatutwe_msikisi","masasi_namatutwe"
2016-11-05,"Namalembo","Namatutwe","Masasi","Mtwara",3,5,83,2016,"masasi_namatutwe_namalembo","masasi_namatutwe"
2016-11-12,"Namatutwe","Namatutwe","Masasi","Mtwara",1,8,83,2016,"masasi_namatutwe_namatutwe","masasi_namatutwe"
2016-11-05,"Chipite","Nanganga","Masasi","Mtwara",0,2,83,2016,"masasi_nanganga_chipite","masasi_nanganga"
2014-06-23,"Chipite","Nanganga","Masasi","Mtwara",0,1,54,2014,"masasi_nanganga_chipite","masasi_nanganga"
2016-11-11,"Mdenga","Nanganga","Masasi","Mtwara",3,2,83,2016,"masasi_nanganga_mdenga","masasi_nanganga"
2015-09-10,"Mkungu","Nanganga","Masasi","Mtwara",4,5,69,2015,"masasi_nanganga_mkungu","masasi_nanganga"
2016-11-10,"Mkungu","Nanganga","Masasi","Mtwara",3,2,83,2016,"masasi_nanganga_mkungu","masasi_nanganga"
2014-06-20,"Mkungu","Nanganga","Masasi","Mtwara",4,3,54,2014,"masasi_nanganga_mkungu","masasi_nanganga"
2016-11-10,"Mumburu","Nanganga","Masasi","Mtwara",3,7,83,2016,"masasi_nanganga_mumburu","masasi_nanganga"
2014-06-21,"Mumburu","Nanganga","Masasi","Mtwara",2,2,54,2014,"masasi_nanganga_mumburu","masasi_nanganga"
2016-11-09,"Mwongozo","Nanganga","Masasi","Mtwara",6,3,83,2016,"masasi_nanganga_mwongozo","masasi_nanganga"
2015-09-10,"Namihungo","Nanganga","Masasi","Mtwara",5,8,69,2015,"masasi_nanganga_namihungo","masasi_nanganga"
2016-11-12,"Namihungo","Nanganga","Masasi","Mtwara",3,7,83,2016,"masasi_nanganga_namihungo","masasi_nanganga"
2015-09-10,"Nanganga","Nanganga","Masasi","Mtwara",5,7,69,2015,"masasi_nanganga_nanganga","masasi_nanganga"
2016-11-06,"Nangoo","Nanganga","Masasi","Mtwara",3,5,83,2016,"masasi_nanganga_nangoo","masasi_nanganga"
2015-09-09,"Mtengula","Nanjota","Masasi","Mtwara",4,2,69,2015,"masasi_nanjota_mtengula","masasi_nanjota"
2014-06-20,"Mtengula","Nanjota","Masasi","Mtwara",4,9,54,2014,"masasi_nanjota_mtengula","masasi_nanjota"
2016-11-05,"Nairombo","Nanjota","Masasi","Mtwara",1,1,83,2016,"masasi_nanjota_nairombo","masasi_nanjota"
2015-09-04,"Nambunda","Nanjota","Masasi","Mtwara",5,4,69,2015,"masasi_nanjota_nambunda","masasi_nanjota"
2014-06-19,"Nambunda","Nanjota","Masasi","Mtwara",7,9,54,2014,"masasi_nanjota_nambunda","masasi_nanjota"
2015-09-08,"Nanjota","Nanjota","Masasi","Mtwara",9,7,69,2015,"masasi_nanjota_nanjota","masasi_nanjota"
2016-11-12,"Nanjota","Nanjota","Masasi","Mtwara",6,0,83,2016,"masasi_nanjota_nanjota","masasi_nanjota"
2014-06-21,"Luatala","Sindano","Masasi","Mtwara",6,7,54,2014,"masasi_sindano_luatala","masasi_sindano"
2015-09-08,"Sindano","Sindano","Masasi","Mtwara",6,9,69,2015,"masasi_sindano_sindano","masasi_sindano"
2015-09-08,"Ulungu","Sindano","Masasi","Mtwara",3,8,69,2015,"masasi_sindano_ulungu","masasi_sindano"
2014-06-26,"Madaraka","Jida","Masasi Township Authority","Mtwara",1,3,54,2014,"masasitownshipauthority_jida_madaraka","masasitownshipauthority_jida"
2016-11-08,"Mtaa wa Jamhuri","Jida","Masasi Township Authority","Mtwara",5,0,83,2016,"masasitownshipauthority_jida_mtaawajamhuri","masasitownshipauthority_jida"
2015-09-06,"Mtaa wa Jida","Jida","Masasi Township Authority","Mtwara",17,13,69,2015,"masasitownshipauthority_jida_mtaawajida","masasitownshipauthority_jida"
2016-11-08,"Mtaa wa Jida","Jida","Masasi Township Authority","Mtwara",7,0,83,2016,"masasitownshipauthority_jida_mtaawajida","masasitownshipauthority_jida"
2016-11-08,"Mtaa wa Zahanati","Jida","Masasi Township Authority","Mtwara",4,0,83,2016,"masasitownshipauthority_jida_mtaawazahanati","masasitownshipauthority_jida"
2014-06-26,"Machombe","Marika","Masasi Township Authority","Mtwara",5,6,54,2014,"masasitownshipauthority_marika_machombe","masasitownshipauthority_marika"
2015-09-05,"Marika","Marika","Masasi Township Authority","Mtwara",17,7,69,2015,"masasitownshipauthority_marika_marika","masasitownshipauthority_marika"
2014-06-27,"Mlundelunde","Marika","Masasi Township Authority","Mtwara",2,1,54,2014,"masasitownshipauthority_marika_mlundelunde","masasitownshipauthority_marika"
2014-06-27,"Mumbaka","Marika","Masasi Township Authority","Mtwara",6,3,54,2014,"masasitownshipauthority_marika_mumbaka","masasitownshipauthority_marika"
2016-11-08,"Namatunu","Marika","Masasi Township Authority","Mtwara",7,12,83,2016,"masasitownshipauthority_marika_namatunu","masasitownshipauthority_marika"
2014-06-26,"Namatunu","Marika","Masasi Township Authority","Mtwara",2,1,54,2014,"masasitownshipauthority_marika_namatunu","masasitownshipauthority_marika"
2014-06-27,"Namikunda","Marika","Masasi Township Authority","Mtwara",1,0,54,2014,"masasitownshipauthority_marika_namikunda","masasitownshipauthority_marika"
2015-09-06,"Migongo 'A'","Migongo","Masasi Township Authority","Mtwara",14,4,69,2015,"masasitownshipauthority_migongo_migongoa","masasitownshipauthority_migongo"
2016-11-11,"Migongo 'A'","Migongo","Masasi Township Authority","Mtwara",0,0,83,2016,"masasitownshipauthority_migongo_migongoa","masasitownshipauthority_migongo"
2015-09-06,"Migongo 'B'","Migongo","Masasi Township Authority","Mtwara",14,9,69,2015,"masasitownshipauthority_migongo_migongob","masasitownshipauthority_migongo"
2016-11-11,"Migongo 'B'","Migongo","Masasi Township Authority","Mtwara",6,1,83,2016,"masasitownshipauthority_migongo_migongob","masasitownshipauthority_migongo"
2016-11-12,"Migongo Kati","Migongo","Masasi Township Authority","Mtwara",4,6,83,2016,"masasitownshipauthority_migongo_migongokati","masasitownshipauthority_migongo"
2014-06-25,"Migongo Kati","Migongo","Masasi Township Authority","Mtwara",2,7,54,2014,"masasitownshipauthority_migongo_migongokati","masasitownshipauthority_migongo"
2014-06-26,"Migongo Kati","Migongo","Masasi Township Authority","Mtwara",4,11,54,2014,"masasitownshipauthority_migongo_migongokati","masasitownshipauthority_migongo"
2016-11-12,"Migongo Kilimani","Migongo","Masasi Township Authority","Mtwara",4,0,83,2016,"masasitownshipauthority_migongo_migongokilimani","masasitownshipauthority_migongo"
2016-11-12,"Mtaa wa Misufini","Migongo","Masasi Township Authority","Mtwara",4,5,83,2016,"masasitownshipauthority_migongo_mtaawamisufini","masasitownshipauthority_migongo"
2014-06-26,"Mtaa wa Misufini","Migongo","Masasi Township Authority","Mtwara",1,4,54,2014,"masasitownshipauthority_migongo_mtaawamisufini","masasitownshipauthority_migongo"
2014-06-26,"Mtaa wa Mkunguni","Migongo","Masasi Township Authority","Mtwara",4,2,54,2014,"masasitownshipauthority_migongo_mtaawamkunguni","masasitownshipauthority_migongo"
